,id,budget,homepage,original_language,original_is_en,original_title,popularity,popularity_cat,release_date,year,month,runtime,revenue,best_seller,revenue_rank,yearly_revenue_sum,revenue_year_percent,rev_budg_ratio,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,TV Movie,War,Western,en,fr,es,de,ru,it,ja,Art,Camera,Costume & Make-Up,Crew,Directing,Editing,Lighting,Production,Sound,Visual Effects,Writing,female_cnt,male_cnt
3128,3129,30000000,1,en,1,Ghostbusters,22.08972930908203,Superb,6/7/84,1984.0,6.0,107.0,,Yes,31,3253222238.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,13.0
3129,3130,6000000,0,en,1,Lucas,4.575349807739258,Medium,3/28/86,1986.0,3.0,108.0,,Yes,45,4674032385.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,4.0,6.0
3130,3131,0,1,en,1,Emperor,6.159678936004639,High,9/14/12,2012.0,9.0,105.0,,Yes,126,30080270257.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,5.0,10.0,2.0,1.0,2.0,9.0,7.0,4.0,2.0,3.0,9.0
3131,3132,6250000,1,hi,0,Badmaa$h Company,1.4906610250473022,Low,5/7/10,2010.0,5.0,144.0,,Yes,126,23498464918.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3132,3133,0,0,hi,0,Hum Aapke Hain Koun,1.1722279787063599,Low,8/5/94,1994.0,8.0,206.0,,Yes,52,7851833197.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,5.0,10.0,0.0,1.0,1.0,4.0
3133,3134,0,0,en,1,Dead Again,9.69620132446289,Superb,8/23/91,1991.0,8.0,107.0,,Yes,43,2824354702.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0
3134,3135,0,0,en,1,House III: The Horror Show,2.171427011489868,Low,4/28/89,1989.0,4.0,95.0,,Yes,48,7378210223.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3135,3136,10000000,0,en,1,Rapid Fire,3.073112964630127,Medium,7/24/92,1992.0,7.0,95.0,,Yes,46,7353384777.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,8.0,1.0,0.0,3.0,4.0,8.0
3136,3137,80000000,1,en,1,Walking With Dinosaurs,8.883866310119629,High,12/18/13,2013.0,12.0,87.0,,Yes,141,29992872221.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,3.0
3137,3138,947000,0,en,1,The Painted Veil,0.6313089728355408,Low,11/23/34,2034.0,11.0,85.0,,Yes,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
3138,3139,18000000,0,en,1,Project X,10.000775337219238,Superb,4/17/87,1987.0,4.0,108.0,,Yes,46,5268005297.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,11.0
3139,3140,18000000,0,en,1,Predator,18.49569320678711,Superb,6/11/87,1987.0,6.0,107.0,,Yes,46,5268005297.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,6.0,6.0,7.0,4.0,2.0,3.0,4.0,15.0,6.0,2.0,3.0,21.0
3140,3141,12000000,0,en,1,Absence of Malice,3.215939998626709,Medium,12/18/81,1981.0,12.0,116.0,,Yes,27,2100108740.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0,13.0
3141,3142,0,0,en,1,Last Summer,1.109410047531128,Low,6/10/69,1969.0,6.0,97.0,,Yes,7,648828766.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,8.0
3142,3143,70000000,0,en,1,Hitch,13.350760459899902,Superb,2/10/05,2005.0,2.0,118.0,,Yes,100,23749646877.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,7.0
3143,3144,26350000,0,en,1,Lay the Favorite,5.153138160705566,Medium,6/22/12,2012.0,6.0,94.0,,Yes,126,30080270257.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
3144,3145,0,0,en,1,Eight Crazy Nights,11.788185119628906,Superb,11/27/02,2002.0,11.0,76.0,,Yes,85,23033759833.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,11.0,2.0,0.0,15.0,18.0,29.0,9.0,2.0,18.0
3145,3146,1934000,1,en,1,Atanarjuat,1.1350610256195068,Low,2/1/02,2002.0,2.0,172.0,,Yes,85,23033759833.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0
3146,3147,7000000,0,en,1,Crazy Heart,9.347930908203125,Superb,12/16/09,2009.0,12.0,112.0,,Yes,107,25242636900.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,2.0,2.0,0.0,7.0,2.0,0.0,2.0,4.0,9.0
3147,3148,0,0,en,1,The English Teacher,9.673016548156738,Superb,5/16/13,2013.0,5.0,91.0,,Yes,141,29992872221.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,2.0,1.0,0.0,5.0,1.0,0.0,2.0,3.0,4.0
3148,3149,50000000,0,en,1,Street Fighter: The Legend of Chun-Li,6.6601881980896,High,2/27/09,2009.0,2.0,97.0,,Yes,107,25242636900.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0
3149,3150,60000000,0,en,1,Under Siege 2: Dark Territory,7.490246772766113,High,7/13/95,1995.0,7.0,100.0,,Yes,63,14187433880.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,12.0
3150,3151,3000000,0,en,1,Elephant,6.447311878204346,High,5/18/03,2003.0,5.0,81.0,,Yes,75,14648931555.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
3151,3152,13300000,0,en,1,Under the Skin,6.707973957061768,High,3/14/14,2014.0,3.0,108.0,,Yes,124,28532951356.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,5.0,9.0,3.0,3.0,1.0,5.0,15.0,6.0,3.0,2.0,6.0
3152,3153,0,0,en,1,Learning to Drive,10.405088424682617,Superb,8/21/14,2014.0,8.0,105.0,,Yes,124,28532951356.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
3153,3154,6000000,0,en,1,City Island,7.0160441398620605,High,3/6/09,2009.0,3.0,104.0,,Yes,107,25242636900.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,0.0,1.0,1.0,6.0
3154,3155,15000000,1,en,1,A Dangerous Method,9.865943908691406,Superb,9/30/11,2011.0,9.0,99.0,,Yes,125,25150752899.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,9.0,4.0,2.0,3.0,1.0,15.0,10.0,0.0,3.0,4.0,14.0
3155,3156,3500000,1,en,1,Justice League: War,8.138622283935547,High,2/2/14,2014.0,2.0,79.0,,Yes,124,28532951356.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,4.0
3156,3157,2500000,1,en,1,Garden State,11.63080883026123,Superb,7/28/04,2004.0,7.0,102.0,,Yes,82,19352888402.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,10.0,2.0,0.0,1.0,7.0,10.0
3157,3158,35000000,0,en,1,Batman,19.10672950744629,Superb,6/23/89,1989.0,6.0,126.0,,Yes,48,7378210223.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,10.0
3158,3159,0,0,en,1,A Far Off Place,9.04015827178955,Superb,3/12/93,1993.0,3.0,100.0,,Yes,57,8234217863.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,4.0,2.0,8.0
3159,3160,2000000,0,en,1,Family Plot,4.845776081085205,Medium,4/9/76,1976.0,4.0,121.0,,Yes,8,1372780293.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,7.0
3160,3161,0,0,es,0,Ma ma,2.543639898300171,Low,9/11/15,2015.0,9.0,111.0,,Yes,129,35568350164.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,5.0
3161,3162,0,0,en,1,Genius,11.451354026794434,Superb,6/10/16,2016.0,6.0,104.0,,Yes,126,26641327233.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,2.0,4.0
3162,3163,16000000,0,en,1,Dumb and Dumber,9.844557762145996,Superb,12/16/94,1994.0,12.0,107.0,,Yes,52,7851833197.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,5.0,20.0,4.0,2.0,2.0,22.0,11.0,0.0,4.0,15.0,33.0
3163,3164,160000,0,en,1,Roger & Me,4.87700891494751,Medium,9/1/89,1989.0,9.0,91.0,,Yes,48,7378210223.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
3164,3165,0,1,en,1,Keyhole,3.3885650634765625,Medium,9/9/11,2011.0,9.0,94.0,,Yes,125,25150752899.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,4.0
3165,3166,0,0,ru,0,"Chelovek, kotoryy znal vsyo",0.7461649775505066,Low,6/11/09,2009.0,6.0,106.0,,Yes,107,25242636900.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3166,3167,32000000,0,en,1,Alive,8.662286758422852,High,1/15/93,1993.0,1.0,120.0,,Yes,57,8234217863.0,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,9.0
3167,3168,0,0,sv,0,Square Dance,0.2000270038843155,Low,3/1/87,1987.0,3.0,112.0,,Yes,46,5268005297.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
3168,3169,0,0,en,1,Three Days of the Condor,14.364446640014648,Superb,9/24/75,1975.0,9.0,117.0,,Yes,9,2231780531.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,8.0
3169,3170,2000000,1,es,0,El secreto de sus ojos,11.251631736755371,Superb,8/13/09,2009.0,8.0,129.0,,Yes,107,25242636900.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,6.0,2.0,3.0,1.0,11.0,8.0,3.0,3.0,2.0,12.0
3170,3171,0,0,en,1,Awakenings,13.201595306396484,Superb,12/19/90,1990.0,12.0,120.0,,Yes,47,8908161235.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,7.0,9.0,4.0,7.0,1.0,10.0,19.0,0.0,2.0,10.0,19.0
3171,3172,24000000,0,en,1,Foxcatcher,8.103569984436035,High,5/19/14,2014.0,5.0,134.0,,Yes,124,28532951356.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,8.0,3.0,2.0,4.0,0.0,5.0,9.0,3.0,2.0,5.0,14.0
3172,3173,2000000,0,ru,0,???????,0.6791409850120544,Low,7/3/08,2008.0,7.0,93.0,,Yes,102,24112096599.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,3174,0,0,de,0,"Ich seh, Ich seh",5.399896144866943,Medium,8/29/14,2014.0,8.0,100.0,,Yes,124,28532951356.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0
3174,3175,0,0,ja,0,????????????:Q,7.764883041381836,High,11/17/12,2012.0,11.0,106.0,,Yes,126,30080270257.0,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0
3175,3176,17000000,1,en,1,The Woman in Black,8.896678924560547,High,2/1/12,2012.0,2.0,95.0,,Yes,126,30080270257.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,16.0,1.0,0.0,2.0,2.0,13.0
3176,3177,30000000,0,en,1,The Naked Gun 33?: The Final Insult,10.587231636047363,Superb,3/18/94,1994.0,3.0,83.0,,Yes,52,7851833197.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,12.0
3177,3178,4000000,1,fr,0,Des hommes et des dieux,4.476836204528809,Medium,5/18/10,2010.0,5.0,120.0,,Yes,126,23498464918.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0
3178,3179,1000000,0,en,1,Bad Lieutenant,6.417037010192871,High,9/16/92,1992.0,9.0,96.0,,Yes,46,7353384777.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,11.0,0.0,2.0,5.0,8.0
3179,3180,0,0,en,1,Something New,8.642141342163086,High,1/29/06,2006.0,1.0,99.0,,Yes,115,21603815973.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
3180,3181,1700000,0,en,1,Standing Still,2.0951058864593506,Low,1/2/05,2005.0,1.0,90.0,,Yes,100,23749646877.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,17.0,1.0,0.0,2.0,8.0,10.0
3181,3182,55000000,1,en,1,Seven Pounds,21.708267211914062,Superb,12/18/08,2008.0,12.0,123.0,,Yes,102,24112096599.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,9.0
3182,3183,11000000,0,en,1,Jason X,7.793872833251953,High,7/24/01,2001.0,7.0,91.0,,Yes,78,17293368920.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,7.0
3183,3184,9000000,0,en,1,The Enforcer,7.550133228302002,High,12/20/76,1976.0,12.0,96.0,,Yes,8,1372780293.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0
3184,3185,70000000,1,en,1,Rumor Has It...,6.158212184906006,High,12/23/05,2005.0,12.0,97.0,,Yes,100,23749646877.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,6.0
3185,3186,27000000,0,en,1,City Slickers,7.334685802459717,High,6/7/91,1991.0,6.0,112.0,,Yes,43,2824354702.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,11.0
3186,3187,0,1,ko,0,???,9.02324390411377,Superb,8/4/10,2010.0,8.0,119.0,,Yes,126,23498464918.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0
